txn_id,date,customer_id,category,amount,paid_via_paytm,time_slot
TXN04564,2026-09-03,CUST0555,Dairy,45.1,False,Evening
TXN04565,2026-09-03,CUST0556,Beverages,108.43,True,Afternoon
TXN04566,2026-09-03,CUST0569,Beverages,97.38,True,Afternoon
TXN04567,2026-09-03,CUST0572,Household,312.02,True,Afternoon
TXN04568,2026-09-03,CUST0575,Household,144.66,False,Morning
TXN04569,2026-09-03,CUST0579,Snacks,42.43,True,Morning
TXN04570,2026-09-03,CUST0591,Snacks,54.05,False,Evening
TXN04571,2026-09-03,CUST0594,Dairy,97.18,True,Evening
TXN04572,2026-09-03,CUST0601,Household,346.54,False,Morning
TXN04573,2026-09-03,CUST0608,Dairy,59.38,False,Evening
TXN04574,2026-09-03,CUST0616,Beverages,26.02,True,Morning
TXN04575,2026-09-04,CUST0024,Groceries,257.19,True,Evening
TXN04576,2026-09-04,CUST0030,Snacks,34.85,True,Evening
TXN04577,2026-09-04,CUST0037,Groceries,306.46,True,Afternoon
TXN04578,2026-09-04,CUST0038,Household,37.34,False,Evening
TXN04579,2026-09-04,CUST0057,Groceries,193.76,False,Morning
TXN04580,2026-09-04,CUST0065,Dairy,142.39,False,Morning
TXN04581,2026-09-04,CUST0069,Snacks,87.77,True,Evening
TXN04582,2026-09-04,CUST0083,Household,104.43,False,Afternoon
TXN04583,2026-09-04,CUST0085,Dairy,35.94,False,Evening
TXN04584,2026-09-04,CUST0088,Beverages,155.13,False,Afternoon
TXN04585,2026-09-04,CUST0089,Household,31.07,False,Evening
TXN04586,2026-09-04,CUST0097,Household,389.08,True,Afternoon
TXN04587,2026-09-04,CUST0100,Household,266.18,False,Afternoon
TXN04588,2026-09-04,CUST0104,Dairy,72.92,False,Evening
TXN04589,2026-09-04,CUST0105,Groceries,123.39,False,Evening
TXN04590,2026-09-04,CUST0110,Dairy,123.94,True,Evening
TXN04591,2026-09-04,CUST0117,Groceries,236.39,False,Morning
TXN04592,2026-09-04,CUST0123,Dairy,61.04,False,Morning
TXN04593,2026-09-04,CUST0129,Household,361.1,False,Morning
TXN04594,2026-09-04,CUST0133,Snacks,83.88,False,Afternoon
TXN04595,2026-09-04,CUST0137,Groceries,197.04,True,Evening
TXN04596,2026-09-04,CUST0148,Dairy,109.05,False,Evening
TXN04597,2026-09-04,CUST0155,Snacks,90.24,True,Evening
TXN04598,2026-09-04,CUST0160,Beverages,195.38,False,Evening
TXN04599,2026-09-04,CUST0169,Household,328.7,True,Afternoon
TXN04600,2026-09-04,CUST0177,Household,149.54,False,Afternoon
TXN04601,2026-09-04,CUST0185,Dairy,22.9,True,Afternoon
TXN04602,2026-09-04,CUST0197,Groceries,301.99,False,Afternoon
TXN04603,2026-09-04,CUST0198,Groceries,342.53,False,Evening
TXN04604,2026-09-04,CUST0199,Household,70.26,True,Evening
TXN04605,2026-09-04,CUST0207,Snacks,112.64,False,Morning
TXN04606,2026-09-04,CUST0209,Beverages,52.33,False,Afternoon
TXN04607,2026-09-04,CUST0211,Dairy,130.62,True,Afternoon
TXN04608,2026-09-04,CUST0212,Groceries,69.92,True,Afternoon
TXN04609,2026-09-04,CUST0219,Beverages,171.33,False,Afternoon
TXN04610,2026-09-04,CUST0248,Household,44.71,False,Morning
TXN04611,2026-09-04,CUST0249,Dairy,163.38,True,Evening
TXN04612,2026-09-04,CUST0252,Groceries,263.61,True,Afternoon
TXN04613,2026-09-04,CUST0267,Dairy,130.59,False,Afternoon
TXN04614,2026-09-04,CUST0270,Household,91.49,True,Evening
TXN04615,2026-09-04,CUST0272,Beverages,174.48,False,Afternoon
TXN04616,2026-09-04,CUST0275,Beverages,189.29,False,Evening
TXN04617,2026-09-04,CUST0278,Beverages,199.02,False,Evening
TXN04618,2026-09-04,CUST0281,Beverages,175.81,True,Evening
TXN04619,2026-09-04,CUST0290,Beverages,197.79,True,Evening
TXN04620,2026-09-04,CUST0293,Beverages,63.59,False,Morning
TXN04621,2026-09-04,CUST0302,Household,132.98,True,Afternoon
TXN04622,2026-09-04,CUST0303,Snacks,73.05,False,Evening
TXN04623,2026-09-04,CUST0307,Beverages,103.19,True,Afternoon
TXN04624,2026-09-04,CUST0310,Beverages,28.79,True,Afternoon
TXN04625,2026-09-04,CUST0311,Snacks,50.73,True,Afternoon
TXN04626,2026-09-04,CUST0313,Dairy,75.26,False,Afternoon
TXN04627,2026-09-04,CUST0314,Dairy,138.57,False,Evening
TXN04628,2026-09-04,CUST0316,Household,31.66,False,Evening
TXN04629,2026-09-04,CUST0329,Beverages,68.68,True,Evening
TXN04630,2026-09-04,CUST0332,Household,241.41,True,Afternoon
TXN04631,2026-09-04,CUST0339,Snacks,99.3,True,Morning
TXN04632,2026-09-04,CUST0342,Groceries,271.26,True,Afternoon
TXN04633,2026-09-04,CUST0346,Snacks,117.74,True,Afternoon
TXN04634,2026-09-04,CUST0358,Dairy,87.89,False,Morning
TXN04635,2026-09-04,CUST0363,Dairy,23.75,False,Afternoon
TXN04636,2026-09-04,CUST0369,Dairy,67.74,True,Evening
TXN04637,2026-09-04,CUST0378,Groceries,53.33,False,Afternoon
TXN04638,2026-09-04,CUST0379,Household,227.39,False,Afternoon
TXN04639,2026-09-04,CUST0381,Snacks,40.28,False,Morning
TXN04640,2026-09-04,CUST0402,Beverages,38.88,False,Morning
TXN04641,2026-09-04,CUST0403,Groceries,267.28,True,Afternoon
TXN04642,2026-09-04,CUST0412,Beverages,109.41,False,Evening
TXN04643,2026-09-04,CUST0415,Snacks,76.34,True,Afternoon
TXN04644,2026-09-04,CUST0419,Dairy,130.03,False,Morning
TXN04645,2026-09-04,CUST0423,Groceries,127.8,True,Morning
TXN04646,2026-09-04,CUST0424,Household,136.99,False,Afternoon
TXN04647,2026-09-04,CUST0426,Groceries,58.29,True,Evening
TXN04648,2026-09-04,CUST0429,Groceries,288.22,True,Afternoon
TXN04649,2026-09-04,CUST0430,Groceries,152.97,False,Evening
TXN04650,2026-09-04,CUST0435,Household,194.6,True,Afternoon
TXN04651,2026-09-04,CUST0442,Snacks,27.65,True,Afternoon
TXN04652,2026-09-04,CUST0449,Snacks,27.83,True,Morning
TXN04653,2026-09-04,CUST0451,Household,343.05,True,Evening
TXN04654,2026-09-04,CUST0455,Groceries,240.62,False,Morning
TXN04655,2026-09-04,CUST0461,Snacks,51.52,True,Evening
TXN04656,2026-09-04,CUST0465,Dairy,21.1,False,Morning
TXN04657,2026-09-04,CUST0466,Groceries,209.18,False,Evening
TXN04658,2026-09-04,CUST0470,Groceries,210.13,False,Afternoon
TXN04659,2026-09-04,CUST0481,Beverages,153.69,True,Afternoon
TXN04660,2026-09-04,CUST0483,Beverages,197.04,False,Morning
TXN04661,2026-09-04,CUST0486,Beverages,131.95,True,Morning
TXN04662,2026-09-04,CUST0487,Beverages,104.04,True,Morning
TXN04663,2026-09-04,CUST0503,Snacks,101.19,False,Morning
TXN04664,2026-09-04,CUST0516,Groceries,335.18,True,Evening
TXN04665,2026-09-04,CUST0520,Snacks,34.85,True,Afternoon
TXN04666,2026-09-04,CUST0527,Groceries,198.31,False,Afternoon
TXN04667,2026-09-04,CUST0530,Beverages,163.67,True,Morning
TXN04668,2026-09-04,CUST0531,Dairy,50.56,False,Morning
TXN04669,2026-09-04,CUST0535,Beverages,56.55,False,Afternoon
TXN04670,2026-09-04,CUST0538,Household,267.88,True,Evening
TXN04671,2026-09-04,CUST0545,Household,51.44,False,Evening
TXN04672,2026-09-04,CUST0553,Snacks,15.17,False,Afternoon
TXN04673,2026-09-04,CUST0555,Beverages,56.59,False,Evening
TXN04674,2026-09-04,CUST0565,Beverages,129.22,False,Afternoon
TXN04675,2026-09-04,CUST0566,Household,289.82,True,Afternoon
TXN04676,2026-09-04,CUST0568,Snacks,52.19,False,Evening
TXN04677,2026-09-04,CUST0570,Groceries,145.33,False,Afternoon
TXN04678,2026-09-04,CUST0573,Dairy,26.89,False,Afternoon
TXN04679,2026-09-04,CUST0575,Groceries,254.47,True,Morning
TXN04680,2026-09-04,CUST0577,Snacks,108.57,False,Afternoon
TXN04681,2026-09-04,CUST0583,Dairy,61.8,False,Evening
TXN04682,2026-09-04,CUST0593,Groceries,276.32,False,Evening
TXN04683,2026-09-04,CUST0604,Household,133.26,True,Afternoon
TXN04684,2026-09-04,CUST0610,Groceries,126.51,False,Afternoon
TXN04685,2026-09-04,CUST0615,Household,161.13,False,Afternoon
TXN04686,2026-09-05,CUST0006,Household,213.41,True,Afternoon
TXN04687,2026-09-05,CUST0014,Snacks,41.07,True,Evening
TXN04688,2026-09-05,CUST0017,Dairy,99.44,False,Morning
TXN04689,2026-09-05,CUST0019,Household,231.91,False,Afternoon
TXN04690,2026-09-05,CUST0025,Dairy,121.44,True,Afternoon
TXN04691,2026-09-05,CUST0026,Dairy,155.53,True,Evening
TXN04692,2026-09-05,CUST0027,Household,33.56,False,Evening
TXN04693,2026-09-05,CUST0029,Household,158.57,False,Afternoon
TXN04694,2026-09-05,CUST0033,Household,177.48,True,Evening
TXN04695,2026-09-05,CUST0038,Dairy,145.45,False,Evening
TXN04696,2026-09-05,CUST0043,Dairy,40.02,True,Evening
TXN04697,2026-09-05,CUST0048,Snacks,96.95,True,Afternoon
TXN04698,2026-09-05,CUST0050,Household,37.15,True,Afternoon
TXN04699,2026-09-05,CUST0056,Groceries,259.26,True,Afternoon
TXN04700,2026-09-05,CUST0071,Beverages,76.46,True,Afternoon
TXN04701,2026-09-05,CUST0072,Snacks,46.88,False,Evening
TXN04702,2026-09-05,CUST0093,Beverages,27.81,True,Afternoon
TXN04703,2026-09-05,CUST0095,Household,228.77,False,Morning
TXN04704,2026-09-05,CUST0097,Dairy,67.26,True,Afternoon
TXN04705,2026-09-05,CUST0102,Household,212.02,False,Evening
TXN04706,2026-09-05,CUST0107,Household,379.81,True,Afternoon
TXN04707,2026-09-05,CUST0113,Snacks,103.99,True,Afternoon
TXN04708,2026-09-05,CUST0114,Beverages,63.24,False,Morning
TXN04709,2026-09-05,CUST0118,Snacks,90.8,True,Evening
TXN04710,2026-09-05,CUST0119,Dairy,161.0,True,Evening
TXN04711,2026-09-05,CUST0122,Snacks,54.59,False,Afternoon
TXN04712,2026-09-05,CUST0141,Groceries,184.55,False,Afternoon
TXN04713,2026-09-05,CUST0165,Dairy,51.89,True,Evening
TXN04714,2026-09-05,CUST0172,Snacks,38.35,False,Evening
TXN04715,2026-09-05,CUST0174,Dairy,115.17,True,Evening
TXN04716,2026-09-05,CUST0177,Beverages,99.87,True,Afternoon
TXN04717,2026-09-05,CUST0179,Snacks,34.96,False,Morning
TXN04718,2026-09-05,CUST0186,Dairy,82.79,True,Afternoon
TXN04719,2026-09-05,CUST0192,Snacks,95.27,False,Afternoon
TXN04720,2026-09-05,CUST0193,Household,301.8,False,Evening
TXN04721,2026-09-05,CUST0194,Snacks,60.86,False,Evening
TXN04722,2026-09-05,CUST0211,Household,55.28,True,Afternoon
TXN04723,2026-09-05,CUST0213,Snacks,95.42,False,Morning
TXN04724,2026-09-05,CUST0217,Beverages,52.14,True,Evening
TXN04725,2026-09-05,CUST0219,Snacks,112.36,False,Afternoon
TXN04726,2026-09-05,CUST0229,Dairy,67.63,False,Afternoon
TXN04727,2026-09-05,CUST0253,Snacks,76.34,False,Morning
TXN04728,2026-09-05,CUST0265,Beverages,70.85,True,Evening
TXN04729,2026-09-05,CUST0290,Snacks,95.78,True,Evening
TXN04730,2026-09-05,CUST0295,Beverages,133.48,False,Evening
TXN04731,2026-09-05,CUST0303,Beverages,181.97,False,Evening
TXN04732,2026-09-05,CUST0307,Household,220.76,True,Afternoon
TXN04733,2026-09-05,CUST0315,Snacks,113.5,True,Morning
TXN04734,2026-09-05,CUST0316,Household,327.93,False,Evening
TXN04735,2026-09-05,CUST0317,Snacks,61.77,True,Afternoon
TXN04736,2026-09-05,CUST0320,Household,75.36,False,Morning
TXN04737,2026-09-05,CUST0322,Household,108.3,False,Evening
TXN04738,2026-09-05,CUST0329,Dairy,164.93,True,Evening
TXN04739,2026-09-05,CUST0334,Dairy,69.71,True,Morning
TXN04740,2026-09-05,CUST0342,Groceries,195.68,True,Afternoon
TXN04741,2026-09-05,CUST0346,Household,179.78,False,Afternoon
TXN04742,2026-09-05,CUST0349,Household,67.93,False,Afternoon
TXN04743,2026-09-05,CUST0359,Snacks,119.64,True,Morning
TXN04744,2026-09-05,CUST0360,Groceries,283.4,False,Evening
TXN04745,2026-09-05,CUST0384,Household,204.7,True,Afternoon
TXN04746,2026-09-05,CUST0388,Household,363.65,True,Afternoon
TXN04747,2026-09-05,CUST0401,Groceries,50.25,True,Morning
TXN04748,2026-09-05,CUST0421,Groceries,60.76,False,Morning
TXN04749,2026-09-05,CUST0447,Household,347.99,False,Afternoon
TXN04750,2026-09-05,CUST0453,Dairy,158.81,False,Afternoon
TXN04751,2026-09-05,CUST0455,Beverages,176.16,False,Morning
TXN04752,2026-09-05,CUST0457,Dairy,62.62,True,Afternoon
TXN04753,2026-09-05,CUST0461,Beverages,141.15,True,Evening
TXN04754,2026-09-05,CUST0462,Beverages,126.33,True,Evening
TXN04755,2026-09-05,CUST0465,Groceries,106.81,False,Morning
TXN04756,2026-09-05,CUST0466,Beverages,132.66,False,Evening
TXN04757,2026-09-05,CUST0488,Groceries,41.9,False,Afternoon
TXN04758,2026-09-05,CUST0494,Dairy,38.96,True,Evening
TXN04759,2026-09-05,CUST0500,Groceries,267.96,True,Evening
TXN04760,2026-09-05,CUST0507,Groceries,275.16,False,Evening
TXN04761,2026-09-05,CUST0510,Household,341.71,False,Morning
TXN04762,2026-09-05,CUST0516,Household,147.29,True,Evening
TXN04763,2026-09-05,CUST0524,Beverages,198.26,True,Evening
TXN04764,2026-09-05,CUST0532,Household,36.68,False,Morning
TXN04765,2026-09-05,CUST0534,Snacks,53.21,False,Morning
TXN04766,2026-09-05,CUST0536,Snacks,108.96,False,Afternoon
TXN04767,2026-09-05,CUST0538,Groceries,303.58,True,Evening
TXN04768,2026-09-05,CUST0558,Snacks,119.41,True,Evening
TXN04769,2026-09-05,CUST0569,Snacks,108.69,True,Afternoon
TXN04770,2026-09-05,CUST0574,Beverages,60.85,True,Afternoon
TXN04771,2026-09-05,CUST0575,Groceries,112.68,True,Morning
TXN04772,2026-09-05,CUST0581,Snacks,31.29,False,Afternoon
TXN04773,2026-09-05,CUST0591,Groceries,50.14,False,Evening
TXN04774,2026-09-05,CUST0605,Groceries,106.45,True,Evening
TXN04775,2026-09-05,CUST0607,Snacks,116.55,True,Afternoon
TXN04776,2026-09-05,CUST0616,Dairy,61.02,True,Morning
TXN04777,2026-09-05,CUST0619,Snacks,16.5,False,Afternoon
TXN04778,2026-09-06,CUST0001,Groceries,115.25,True,Evening
TXN04779,2026-09-06,CUST0004,Groceries,340.19,False,Morning
TXN04780,2026-09-06,CUST0011,Dairy,126.47,False,Morning
TXN04781,2026-09-06,CUST0017,Snacks,107.83,False,Morning
TXN04782,2026-09-06,CUST0031,Groceries,229.77,False,Morning
TXN04783,2026-09-06,CUST0033,Dairy,114.21,True,Evening
TXN04784,2026-09-06,CUST0035,Groceries,314.29,True,Morning
TXN04785,2026-09-06,CUST0037,Groceries,225.66,True,Afternoon
TXN04786,2026-09-06,CUST0039,Household,330.95,False,Morning
TXN04787,2026-09-06,CUST0040,Household,332.59,True,Morning
TXN04788,2026-09-06,CUST0043,Groceries,40.57,True,Evening
TXN04789,2026-09-06,CUST0045,Groceries,77.99,True,Morning
TXN04790,2026-09-06,CUST0052,Beverages,152.22,False,Morning
TXN04791,2026-09-06,CUST0062,Household,127.62,True,Afternoon
TXN04792,2026-09-06,CUST0069,Beverages,89.26,True,Evening
TXN04793,2026-09-06,CUST0079,Groceries,257.05,True,Morning
TXN04794,2026-09-06,CUST0083,Snacks,76.22,False,Afternoon
TXN04795,2026-09-06,CUST0093,Snacks,77.26,True,Afternoon
TXN04796,2026-09-06,CUST0095,Household,124.71,False,Morning
TXN04797,2026-09-06,CUST0097,Groceries,190.01,True,Afternoon
TXN04798,2026-09-06,CUST0105,Dairy,118.75,False,Evening
TXN04799,2026-09-06,CUST0110,Dairy,135.04,True,Evening
TXN04800,2026-09-06,CUST0122,Groceries,313.95,False,Afternoon
TXN04801,2026-09-06,CUST0124,Groceries,44.71,False,Afternoon
TXN04802,2026-09-06,CUST0126,Household,141.88,False,Evening
TXN04803,2026-09-06,CUST0128,Dairy,94.4,True,Evening
TXN04804,2026-09-06,CUST0138,Dairy,88.39,False,Morning
TXN04805,2026-09-06,CUST0152,Dairy,75.63,True,Evening
TXN04806,2026-09-06,CUST0162,Groceries,177.3,False,Morning
TXN04807,2026-09-06,CUST0170,Dairy,161.5,False,Afternoon
TXN04808,2026-09-06,CUST0174,Snacks,29.95,False,Evening
TXN04809,2026-09-06,CUST0184,Groceries,173.73,False,Evening
TXN04810,2026-09-06,CUST0194,Beverages,166.24,False,Evening
TXN04811,2026-09-06,CUST0198,Household,231.71,False,Evening
TXN04812,2026-09-06,CUST0201,Dairy,99.16,False,Morning
TXN04813,2026-09-06,CUST0206,Snacks,28.67,False,Afternoon
TXN04814,2026-09-06,CUST0216,Groceries,291.86,False,Afternoon
TXN04815,2026-09-06,CUST0220,Groceries,150.66,True,Evening
TXN04816,2026-09-06,CUST0237,Household,188.27,True,Morning
TXN04817,2026-09-06,CUST0242,Beverages,116.7,False,Morning
TXN04818,2026-09-06,CUST0260,Beverages,170.17,False,Morning
TXN04819,2026-09-06,CUST0279,Snacks,81.25,False,Morning
TXN04820,2026-09-06,CUST0282,Groceries,62.08,True,Morning
TXN04821,2026-09-06,CUST0285,Dairy,173.85,False,Afternoon
TXN04822,2026-09-06,CUST0287,Dairy,111.95,False,Evening
TXN04823,2026-09-06,CUST0302,Household,143.97,True,Afternoon
TXN04824,2026-09-06,CUST0309,Dairy,28.21,False,Morning
TXN04825,2026-09-06,CUST0310,Household,138.25,True,Afternoon
TXN04826,2026-09-06,CUST0311,Dairy,80.16,True,Afternoon
TXN04827,2026-09-06,CUST0312,Groceries,264.5,True,Afternoon
TXN04828,2026-09-06,CUST0317,Groceries,57.03,True,Afternoon
TXN04829,2026-09-06,CUST0318,Groceries,267.78,False,Morning
TXN04830,2026-09-06,CUST0322,Dairy,29.47,False,Evening
TXN04831,2026-09-06,CUST0329,Snacks,111.1,True,Evening
TXN04832,2026-09-06,CUST0332,Snacks,75.94,True,Afternoon
TXN04833,2026-09-06,CUST0338,Beverages,90.68,False,Afternoon
TXN04834,2026-09-06,CUST0340,Groceries,333.77,False,Evening
TXN04835,2026-09-06,CUST0343,Snacks,27.58,False,Evening
TXN04836,2026-09-06,CUST0346,Household,204.93,True,Afternoon
TXN04837,2026-09-06,CUST0354,Dairy,48.72,True,Afternoon
TXN04838,2026-09-06,CUST0355,Snacks,37.78,False,Afternoon
TXN04839,2026-09-06,CUST0357,Household,199.24,True,Evening
TXN04840,2026-09-06,CUST0364,Household,210.06,False,Morning
TXN04841,2026-09-06,CUST0375,Beverages,158.52,False,Morning
TXN04842,2026-09-06,CUST0378,Dairy,25.29,False,Afternoon
TXN04843,2026-09-06,CUST0399,Groceries,327.14,True,Evening
TXN04844,2026-09-06,CUST0419,Dairy,174.42,False,Morning
TXN04845,2026-09-06,CUST0425,Groceries,274.85,True,Afternoon
TXN04846,2026-09-06,CUST0428,Household,199.61,False,Evening
TXN04847,2026-09-06,CUST0443,Beverages,158.01,False,Afternoon
TXN04848,2026-09-06,CUST0455,Groceries,63.85,False,Morning
TXN04849,2026-09-06,CUST0460,Household,96.06,False,Afternoon
TXN04850,2026-09-06,CUST0461,Beverages,75.95,True,Evening
TXN04851,2026-09-06,CUST0462,Beverages,49.86,True,Evening
TXN04852,2026-09-06,CUST0486,Dairy,137.29,True,Morning
TXN04853,2026-09-06,CUST0488,Groceries,149.02,False,Afternoon
TXN04854,2026-09-06,CUST0490,Household,183.42,True,Morning
TXN04855,2026-09-06,CUST0492,Groceries,189.21,False,Evening
TXN04856,2026-09-06,CUST0495,Groceries,97.79,False,Evening
TXN04857,2026-09-06,CUST0496,Snacks,16.42,True,Morning
TXN04858,2026-09-06,CUST0508,Household,136.81,True,Evening
TXN04859,2026-09-06,CUST0519,Household,304.33,False,Evening
TXN04860,2026-09-06,CUST0520,Dairy,136.63,True,Afternoon
TXN04861,2026-09-06,CUST0525,Snacks,18.13,True,Morning
TXN04862,2026-09-06,CUST0536,Beverages,168.3,False,Afternoon
TXN04863,2026-09-06,CUST0537,Beverages,123.23,True,Afternoon
TXN04864,2026-09-06,CUST0538,Dairy,56.98,True,Evening
TXN04865,2026-09-06,CUST0543,Household,162.98,False,Afternoon
TXN04866,2026-09-06,CUST0550,Dairy,36.31,True,Morning
TXN04867,2026-09-06,CUST0553,Groceries,161.63,False,Afternoon
TXN04868,2026-09-06,CUST0555,Dairy,110.67,False,Evening
TXN04869,2026-09-06,CUST0558,Household,155.15,True,Evening
TXN04870,2026-09-06,CUST0561,Household,94.19,False,Morning
TXN04871,2026-09-06,CUST0573,Beverages,96.07,False,Afternoon
TXN04872,2026-09-06,CUST0579,Dairy,125.34,True,Morning
TXN04873,2026-09-06,CUST0583,Snacks,117.2,False,Evening
TXN04874,2026-09-06,CUST0588,Beverages,146.64,True,Morning
TXN04875,2026-09-06,CUST0591,Household,199.51,False,Evening
TXN04876,2026-09-06,CUST0598,Beverages,91.34,True,Afternoon
TXN04877,2026-09-06,CUST0602,Household,131.65,True,Morning
TXN04878,2026-09-06,CUST0609,Snacks,35.7,True,Evening
TXN04879,2026-09-06,CUST0612,Household,87.47,False,Afternoon
TXN04880,2026-09-06,CUST0619,Dairy,128.76,False,Afternoon
TXN04881,2026-09-07,CUST0005,Beverages,41.21,True,Afternoon
TXN04882,2026-09-07,CUST0010,Household,150.87,True,Evening
TXN04883,2026-09-07,CUST0019,Dairy,95.83,False,Afternoon
TXN04884,2026-09-07,CUST0020,Snacks,36.76,False,Evening
TXN04885,2026-09-07,CUST0023,Household,300.79,False,Evening
TXN04886,2026-09-07,CUST0056,Snacks,26.31,True,Afternoon
TXN04887,2026-09-07,CUST0071,Beverages,187.96,True,Afternoon
TXN04888,2026-09-07,CUST0080,Beverages,141.17,False,Afternoon
TXN04889,2026-09-07,CUST0087,Snacks,48.84,True,Afternoon
TXN04890,2026-09-07,CUST0089,Beverages,194.11,False,Evening
TXN04891,2026-09-07,CUST0099,Snacks,40.31,False,Morning
TXN04892,2026-09-07,CUST0101,Dairy,81.21,False,Afternoon
TXN04893,2026-09-07,CUST0102,Household,289.29,False,Evening
TXN04894,2026-09-07,CUST0117,Household,260.06,False,Morning
TXN04895,2026-09-07,CUST0126,Beverages,157.28,False,Evening
TXN04896,2026-09-07,CUST0127,Household,358.88,False,Afternoon
TXN04897,2026-09-07,CUST0137,Groceries,228.34,True,Evening
TXN04898,2026-09-07,CUST0140,Snacks,49.25,False,Afternoon
TXN04899,2026-09-07,CUST0143,Household,340.03,True,Morning
TXN04900,2026-09-07,CUST0153,Household,206.4,True,Evening
TXN04901,2026-09-07,CUST0158,Dairy,76.93,True,Afternoon
TXN04902,2026-09-07,CUST0163,Beverages,82.77,True,Morning
TXN04903,2026-09-07,CUST0166,Dairy,43.77,True,Evening
TXN04904,2026-09-07,CUST0171,Snacks,71.26,True,Evening
TXN04905,2026-09-07,CUST0184,Snacks,38.79,False,Evening
TXN04906,2026-09-07,CUST0186,Household,95.36,True,Afternoon
TXN04907,2026-09-07,CUST0197,Snacks,112.15,True,Afternoon
TXN04908,2026-09-07,CUST0216,Beverages,60.77,False,Afternoon
TXN04909,2026-09-07,CUST0237,Snacks,66.94,True,Morning
TXN04910,2026-09-07,CUST0238,Snacks,31.68,True,Morning
TXN04911,2026-09-07,CUST0250,Household,322.06,False,Evening
TXN04912,2026-09-07,CUST0256,Groceries,220.66,False,Evening
TXN04913,2026-09-07,CUST0266,Dairy,152.25,False,Morning
TXN04914,2026-09-07,CUST0270,Groceries,124.3,True,Evening
TXN04915,2026-09-07,CUST0272,Dairy,110.17,False,Afternoon
TXN04916,2026-09-07,CUST0279,Beverages,145.44,False,Morning
TXN04917,2026-09-07,CUST0280,Groceries,134.19,True,Afternoon
TXN04918,2026-09-07,CUST0294,Beverages,193.03,False,Afternoon
TXN04919,2026-09-07,CUST0318,Groceries,104.22,False,Morning
TXN04920,2026-09-07,CUST0320,Groceries,213.34,False,Morning
TXN04921,2026-09-07,CUST0322,Groceries,170.89,False,Evening
TXN04922,2026-09-07,CUST0323,Snacks,84.46,False,Afternoon
TXN04923,2026-09-07,CUST0328,Snacks,82.08,True,Evening
TXN04924,2026-09-07,CUST0336,Snacks,90.42,True,Afternoon
TXN04925,2026-09-07,CUST0340,Household,71.08,False,Evening
TXN04926,2026-09-07,CUST0342,Groceries,233.92,True,Afternoon
TXN04927,2026-09-07,CUST0343,Household,278.1,False,Evening
TXN04928,2026-09-07,CUST0371,Dairy,147.64,True,Afternoon
TXN04929,2026-09-07,CUST0379,Groceries,227.77,False,Afternoon
TXN04930,2026-09-07,CUST0394,Dairy,57.05,True,Evening
TXN04931,2026-09-07,CUST0400,Snacks,16.05,False,Afternoon
TXN04932,2026-09-07,CUST0401,Groceries,243.02,True,Morning
TXN04933,2026-09-07,CUST0412,Household,113.8,False,Evening
TXN04934,2026-09-07,CUST0423,Snacks,75.53,True,Morning
TXN04935,2026-09-07,CUST0434,Groceries,250.83,False,Afternoon
TXN04936,2026-09-07,CUST0435,Snacks,86.25,True,Afternoon
TXN04937,2026-09-07,CUST0439,Household,130.28,False,Afternoon
TXN04938,2026-09-07,CUST0446,Dairy,128.56,False,Evening
TXN04939,2026-09-07,CUST0447,Household,198.82,False,Afternoon
TXN04940,2026-09-07,CUST0449,Snacks,96.62,True,Morning
TXN04941,2026-09-07,CUST0455,Dairy,48.15,False,Morning
TXN04942,2026-09-07,CUST0459,Household,78.56,True,Afternoon
TXN04943,2026-09-07,CUST0460,Dairy,165.46,True,Afternoon
TXN04944,2026-09-07,CUST0479,Dairy,45.34,True,Evening
TXN04945,2026-09-07,CUST0485,Snacks,58.88,True,Morning
TXN04946,2026-09-07,CUST0486,Snacks,53.26,True,Morning
TXN04947,2026-09-07,CUST0488,Beverages,190.72,False,Afternoon
TXN04948,2026-09-07,CUST0494,Dairy,115.67,True,Evening
TXN04949,2026-09-07,CUST0498,Beverages,78.19,False,Evening
TXN04950,2026-09-07,CUST0531,Household,251.66,False,Morning
TXN04951,2026-09-07,CUST0538,Beverages,137.2,True,Evening
TXN04952,2026-09-07,CUST0539,Snacks,58.35,False,Afternoon
TXN04953,2026-09-07,CUST0543,Snacks,54.68,False,Afternoon
TXN04954,2026-09-07,CUST0546,Beverages,33.24,False,Morning
TXN04955,2026-09-07,CUST0550,Household,111.54,True,Morning
TXN04956,2026-09-07,CUST0556,Dairy,142.08,True,Afternoon
TXN04957,2026-09-07,CUST0559,Beverages,52.63,False,Morning
TXN04958,2026-09-07,CUST0561,Dairy,109.77,True,Morning
TXN04959,2026-09-07,CUST0569,Household,169.87,True,Afternoon
TXN04960,2026-09-07,CUST0577,Groceries,80.78,False,Afternoon
TXN04961,2026-09-07,CUST0613,Beverages,40.72,True,Evening
TXN04962,2026-09-08,CUST0001,Snacks,108.84,True,Evening
TXN04963,2026-09-08,CUST0002,Groceries,215.0,False,Morning
TXN04964,2026-09-08,CUST0007,Snacks,78.54,True,Evening
TXN04965,2026-09-08,CUST0014,Snacks,79.79,True,Evening
TXN04966,2026-09-08,CUST0024,Beverages,183.35,True,Evening
TXN04967,2026-09-08,CUST0027,Household,148.6,False,Evening
TXN04968,2026-09-08,CUST0033,Snacks,18.66,True,Evening
TXN04969,2026-09-08,CUST0035,Groceries,227.93,True,Morning
TXN04970,2026-09-08,CUST0052,Household,247.18,False,Morning
